ID,PROGRAMA,N_PERIODOS,SECUENCIA_ESTADOS,SECUENCIA_TRANSICIONES,ESTADO_FINAL_PRED,ESTADO_FINAL_REAL,N_ANOMALIAS
T00095669,PSICOLOGIA,1,Primera vez en una carrera,c,Grado,Grado,0
T00095675,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095680,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095687,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095694,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095698,CONTADURIA PUBLICA,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095700,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095701,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095705,INGENIERIA INDUSTRIAL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095707,INGENIERIA QUIMICA,2,Primera vez en una carrera -> Primera vez en una carrera,ak,Final,Final,1
T00095712,INGENIERIA BIOMEDICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095713,INGENIERIA DE SISTEMAS Y COMPU,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095714,INGENIERIA MECANICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095715,INGENIERIA INDUSTRIAL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095716,INGENIERIA DE SISTEMAS Y COMPU,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095718,INGENIERIA BIOMEDICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095727,CONTADURIA PUBLICA,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095736,COMUNICACION SOCIAL,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095737,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095739,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095744,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00095747,INGENIERIA DE SISTEMAS Y COMPU,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095749,COMUNICACION SOCIAL,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095754,INGENIERIA MECANICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095756,INGENIERIA MECANICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095758,COMUNICACION SOCIAL,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095777,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095781,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095782,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095783,ADMINISTRACION DE EMPRESAS,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095784,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00095785,INGENIERIA ELECTRICA,1,Primera vez en una carrera,k,Final,Final,0
T00095786,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,c,Grado,Grado,0
T00095789,ADMINISTRACION DE EMPRESAS,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095791,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00095792,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00095952,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00095957,INGENIERIA MECANICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095958,INGENIERIA MECATRONICA,1,Primera vez en una carrera,c,Grado,Grado,0
T00095959,ADMINISTRACION DE EMPRESAS,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095960,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00095961,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00095963,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,c,Grado,Grado,0
T00095965,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00095966,INGENIERIA ELECTRICA,1,Primera vez en una carrera,c,Grado,Grado,0
T00095968,INGENIERIA AMBIENTAL,1,Primera vez en una carrera,k,Final,Final,0
T00095969,INGENIERIA INDUSTRIAL,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00095970,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00095971,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,c,Grado,Grado,0
T00095974,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00095979,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00095987,PSICOLOGIA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095988,CONTADURIA PUBLICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00095990,INGENIERIA CIVIL,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096017,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096019,PSICOLOGIA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096025,INGENIERIA ELECTRONICA,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096029,INGENIERIA BIOMEDICA,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096031,INGENIERIA BIOMEDICA,2,Primera vez en una carrera -> PAP,bk,Final,Final,0
T00096053,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096099,ADMINISTRACION DE EMPRESAS,2,Primera vez en una carrera -> PAP,bk,Final,Final,0
T00096102,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096106,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096109,ECONOMIA,1,Primera vez en una carrera,k,Final,Final,0
T00096110,CONTADURIA PUBLICA,1,Primera vez en una carrera,k,Final,Final,0
T00096112,ECONOMIA,1,Primera vez en una carrera,k,Final,Final,0
T00096113,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,c,Grado,Grado,0
T00096118,DERECHO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096120,INGENIERIA NAVAL,1,Primera vez en una carrera,k,Final,Final,0
T00096139,INGENIERIA DE SISTEMAS Y COMPU,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096159,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Primera vez en una carrera,bk,Final,Final,0
T00096164,INGENIERIA MECATRONICA,2,Primera vez en una carrera -> PAP,bk,Final,Final,0
T00096171,INGENIERIA BIOMEDICA,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096191,INGENIERIA DE SISTEMAS Y COMPU,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096277,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ak,Final,Final,0
T00096359,FINANZAS Y NEGOCIOS INTERNACIO,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096493,CIENCIA POLITICA Y RELAC INTER,2,Primera vez en una carrera -> Continuo regular,ac,Grado,Grado,0
T00096540,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00096542,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096543,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096547,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096550,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096551,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096552,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00096555,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096558,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096559,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00096584,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096585,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096591,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096598,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096602,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096634,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096635,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00096639,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096642,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096649,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096656,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096658,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096663,INGENIERIA NAVAL,1,Primera vez en una carrera,k,Final,Final,0
T00096666,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096667,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096669,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096670,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096671,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096681,INGENIERIA QUIMICA,1,Primera vez en una carrera,k,Final,Final,0
T00096683,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00096685,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096687,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00096693,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096694,INGENIERIA NAVAL,1,Primera vez en una carrera,k,Final,Final,0
T00096695,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096698,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096701,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096703,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096704,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096706,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00096708,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00096711,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096712,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096714,ADMINISTRACION DE EMPRESAS,1,Primera vez en una carrera,k,Final,Final,0
T00096715,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096717,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096718,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00096723,INGENIERIA NAVAL,1,Primera vez en una carrera,k,Final,Final,0
T00096738,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00096739,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00096743,INGENIERIA AMBIENTAL,1,Primera vez en una carrera,k,Final,Final,0
T00096907,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096910,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096945,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096946,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00096972,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00096994,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096995,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00096998,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097012,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097014,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097016,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097033,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097066,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097069,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097071,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097073,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097075,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00097078,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097080,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097081,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00097086,INGENIERIA ELECTRICA,1,Primera vez en una carrera,k,Final,Final,0
T00097091,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00097099,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097108,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097117,INGENIERIA AMBIENTAL,1,Primera vez en una carrera,k,Final,Final,0
T00097118,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00097125,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097126,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097129,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097135,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097137,INGENIERIA ELECTRICA,1,Primera vez en una carrera,k,Final,Final,0
T00097140,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097143,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097175,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00097178,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097182,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097183,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097184,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097190,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097191,ADMINISTRACION DE EMPRESAS,1,Primera vez en una carrera,k,Final,Final,0
T00097196,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097208,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097210,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00097211,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097213,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00097216,INGENIERIA ELECTRICA,1,Primera vez en una carrera,k,Final,Final,0
T00097217,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097222,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00097225,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097227,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097228,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097229,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097230,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00097235,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00097236,CONTADURIA PUBLICA,1,Primera vez en una carrera,k,Final,Final,0
T00097242,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097245,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097249,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097252,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097257,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097259,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097261,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097264,CONTADURIA PUBLICA,1,Primera vez en una carrera,k,Final,Final,0
T00097265,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097269,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097274,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097275,CIENCIA POLITICA Y RELAC INTER,1,Primera vez en una carrera,k,Final,Final,0
T00097278,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097284,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097285,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097290,CONTADURIA PUBLICA,1,Primera vez en una carrera,k,Final,Final,0
T00097293,INGENIERIA AMBIENTAL,1,Primera vez en una carrera,k,Final,Final,0
T00097294,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097296,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097297,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097298,DERECHO,1,Primera vez en una carrera,k,Final,Final,0
T00097299,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097303,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097306,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097311,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097314,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097317,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097322,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097328,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097330,COMUNICACION SOCIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097332,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097333,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097334,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097335,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097337,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097374,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097378,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097382,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097387,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097389,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097399,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097403,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097404,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097405,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097416,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097419,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097420,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097426,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00097430,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097432,INGENIERIA BIOMEDICA,1,Primera vez en una carrera,k,Final,Final,0
T00097433,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097438,PSICOLOGIA,1,Primera vez en una carrera,k,Final,Final,0
T00097439,INGENIERIA DE SISTEMAS Y COMPU,1,Primera vez en una carrera,k,Final,Final,0
T00097448,INGENIERIA CIVIL,1,Primera vez en una carrera,k,Final,Final,0
T00097451,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097454,INGENIERIA MECANICA,1,Primera vez en una carrera,k,Final,Final,0
T00097463,INGENIERIA INDUSTRIAL,1,Primera vez en una carrera,k,Final,Final,0
T00097468,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
T00097471,INGENIERIA ELECTRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097472,INGENIERIA MECATRONICA,1,Primera vez en una carrera,k,Final,Final,0
T00097476,FINANZAS Y NEGOCIOS INTERNACIO,1,Primera vez en una carrera,k,Final,Final,0
